Datetime,Energy_Demand_MW,Hour,DayOfWeek,Month,DayOfYear,WeekOfYear,Quarter,Lag_1h,Lag_24h,Lag_168h,Rolling_Mean_24h,Rolling_Std_24h
2022-06-25 00:00:00,15121.828611851357,0,5,6,176,25,2,16009.13256780204,16495.35571921609,14424.423131723564,16335.885017794717,2416.0704176187746
2022-06-25 01:00:00,15231.352931907848,1,5,6,176,25,2,15121.828611851357,17429.94767165068,14356.917805564848,16244.276903638767,2414.464770708429
2022-06-25 02:00:00,16007.230199639534,2,5,6,176,25,2,15231.352931907848,18906.703849257712,16095.309589458622,16123.465501571342,2347.0527993641276
2022-06-25 03:00:00,16636.448483742308,3,5,6,176,25,2,16007.230199639534,18449.880912780864,17599.671936752475,16047.905817028068,2297.5698681837293
2022-06-25 04:00:00,17653.343870090288,4,5,6,176,25,2,16636.448483742308,19237.25052867565,17856.549469227502,15981.90970625368,2223.5303681355413
2022-06-25 05:00:00,17584.6198407757,5,5,6,176,25,2,17653.343870090288,19143.170797567636,17787.02084739114,15916.970083054015,2148.689228651763
2022-06-25 06:00:00,18247.03195948776,6,5,6,176,25,2,17584.6198407757,19076.820140056512,17988.849858140973,15882.395575530316,2101.7978916408206
2022-06-25 07:00:00,16470.46414741501,7,5,6,176,25,2,18247.03195948776,19105.323652158317,17553.3347075795,15772.609762832677,1992.082586729621
2022-06-25 08:00:00,17169.650278789417,8,5,6,176,25,2,16470.46414741501,18858.69692559247,17700.45565255421,15702.232819215884,1906.304848454281
2022-06-25 09:00:00,16558.29336310412,9,5,6,176,25,2,17169.650278789417,18801.058242333205,17504.259483299953,15608.78428258134,1799.7885816225012
2022-06-25 10:00:00,16371.829660813753,10,5,6,176,25,2,16558.29336310412,19174.537893350378,15692.056606294764,15492.004772892315,1642.4112196206404
2022-06-25 11:00:00,15507.433256062493,11,5,6,176,25,2,16371.829660813753,16918.435417169643,15926.280979226236,15433.213016179516,1614.1415067688795
2022-06-25 12:00:00,15398.921889947884,12,5,6,176,25,2,15507.433256062493,16291.687347192268,15466.217435477334,15396.014455461,1603.7510731077232
2022-06-25 13:00:00,13293.874478862408,13,5,6,176,25,2,15398.921889947884,15691.981358136813,14015.992720210752,15296.093335491234,1658.2884989456606
2022-06-25 14:00:00,13522.745738165377,14,5,6,176,25,2,13293.874478862408,15197.899424354873,13850.350306060292,15226.295265233335,1697.3940936930173
2022-06-25 15:00:00,13157.847868046212,15,5,6,176,25,2,13522.745738165377,14510.455062417752,14286.006878676635,15169.936632134522,1744.0107531125282
2022-06-25 16:00:00,13330.24750692766,16,5,6,176,25,2,13157.847868046212,14543.971685620741,12349.752392153237,15119.364791355643,1780.1738356442543
2022-06-25 17:00:00,11861.339535586058,17,5,6,176,25,2,13330.24750692766,12389.02648586519,12298.876046135458,15097.377835094014,1818.2147650504646
2022-06-25 18:00:00,12162.229302176258,18,5,6,176,25,2,11861.339535586058,12306.535064902164,11630.971458169304,15091.365094980436,1828.0571689971346
2022-06-25 19:00:00,11200.291124851612,19,5,6,176,25,2,12162.229302176258,13354.28343512772,12192.84810243382,15001.615415385595,1964.809130348528
2022-06-25 20:00:00,11205.945686490171,20,5,6,176,25,2,11200.291124851612,14450.573882418537,12632.059601137835,14866.422573888582,2110.5916597269916
2022-06-25 21:00:00,13301.066844331208,21,5,6,176,25,2,11205.945686490171,13595.85564063756,12976.100826575426,14854.139707375818,2119.147818071574
2022-06-25 22:00:00,13497.219853175962,22,5,6,176,25,2,13301.066844331208,13496.183830153119,12990.15234014557,14854.182875001767,2119.1189637982784
2022-06-25 23:00:00,14812.799209591647,23,5,6,176,25,2,13497.219853175962,16009.13256780204,14326.72375035516,14804.335651743,2104.7923487545663
2022-06-26 00:00:00,14313.298555515124,0,6,6,177,25,2,14812.799209591647,15121.828611851357,15731.097969358818,14770.646899395659,2105.9599319339904
2022-06-26 01:00:00,16036.408205071939,1,6,6,177,25,2,14313.298555515124,15231.352931907848,16000.775017564827,14804.190869110827,2119.9819860577463
2022-06-26 02:00:00,17434.408920271926,2,6,6,177,25,2,16036.408205071939,16007.230199639534,16980.99359453592,14863.65664913718,2174.5096234584726
2022-06-26 03:00:00,17331.17314773828,3,6,6,177,25,2,17434.408920271926,16636.448483742308,17002.81435855333,14892.603510137013,2203.5648493486647
2022-06-26 04:00:00,17736.36696414884,4,6,6,177,25,2,17331.17314773828,17653.343870090288,17973.02633106517,14896.062805722782,2208.1476703871313
2022-06-26 05:00:00,17902.055519279376,5,6,6,177,25,2,17736.36696414884,17584.6198407757,18037.411397975466,14909.289292327105,2225.831801449439
2022-06-26 06:00:00,17214.559271437043,6,6,6,177,25,2,17902.055519279376,18247.03195948776,17524.544635156384,14866.269596991659,2167.736273625618
2022-06-26 07:00:00,18575.563946722377,7,6,6,177,25,2,17214.559271437043,16470.46414741501,18057.03798126664,14953.982088629464,2275.384664704982
2022-06-26 08:00:00,17292.647391450784,8,6,6,177,25,2,18575.563946722377,17169.650278789417,17102.227879633163,14959.106968323687,2280.72426605677
2022-06-26 09:00:00,17373.561971751154,9,6,6,177,25,2,17292.647391450784,16558.29336310412,16804.88020611725,14993.076493683979,2311.4429395057523
2022-06-26 10:00:00,15718.482846714372,10,6,6,177,25,2,17373.561971751154,16371.829660813753,16594.664153646187,14965.853709763172,2298.3088565441517
2022-06-26 11:00:00,15186.727303053673,11,6,6,177,25,2,15718.482846714372,15507.433256062493,15925.079271997625,14952.490961721138,2295.9542302284603
2022-06-26 12:00:00,15717.543699611118,12,6,6,177,25,2,15186.727303053673,15398.921889947884,14405.383767461435,14965.76687045711,2299.5662081660416
2022-06-26 13:00:00,14049.891720213516,13,6,6,177,25,2,15717.543699611118,13293.874478862408,14750.535750283876,14997.267588846737,2280.7692942013014
2022-06-26 14:00:00,14226.637738021273,14,6,6,177,25,2,14049.891720213516,13522.745738165377,13786.003139150236,15026.596422174067,2265.458092990841
2022-06-26 15:00:00,12839.5643269111,15,6,6,177,25,2,14226.637738021273,13157.847868046212,12526.315438634918,15013.334607960103,2277.7713721321743
2022-06-26 16:00:00,11480.974902167754,16,6,6,177,25,2,12839.5643269111,13330.24750692766,11633.131390422095,14936.281582761774,2366.7246363408462
2022-06-26 17:00:00,12548.256320998655,17,6,6,177,25,2,11480.974902167754,11861.339535586058,12029.77023159208,14964.9031154873,2331.817746291122
2022-06-26 18:00:00,11705.053841122197,18,6,6,177,25,2,12548.256320998655,12162.229302176258,11777.02814306942,14945.85413794338,2357.4353244555246
2022-06-26 19:00:00,12451.566927891317,19,6,6,177,25,2,11705.053841122197,11200.291124851612,12158.792749659306,14997.990629736703,2283.68047122773
2022-06-26 20:00:00,12414.529222416724,20,6,6,177,25,2,12451.566927891317,11205.945686490171,12220.3654580689,15048.348277066973,2208.5144126015134
2022-06-26 21:00:00,12107.120542468921,21,6,6,177,25,2,12414.529222416724,13301.066844331208,11874.951226067853,14998.600514489379,2262.3742623702037
2022-06-26 22:00:00,13582.147382685283,22,6,6,177,25,2,12107.120542468921,13497.219853175962,13305.82653084942,15002.139161552266,2259.9889671305027
2022-06-26 23:00:00,15321.654435768834,23,6,6,177,25,2,13582.147382685283,14812.799209591647,14070.733309158279,15023.341462642982,2260.5222993718407
2022-06-27 00:00:00,16746.49322925723,0,0,6,178,26,2,15321.654435768834,14313.298555515124,16816.83051238703,15124.724574048903,2281.7566721541807
2022-06-27 01:00:00,17247.69825880483,1,0,6,178,26,2,16746.49322925723,16036.408205071939,16927.357298002036,15175.194992954443,2315.939349827492
2022-06-27 02:00:00,18537.671700978448,2,0,6,178,26,2,17247.69825880483,17434.408920271926,18839.337336686283,15221.164275483878,2372.9793463801393
2022-06-27 03:00:00,18726.6545761612,3,0,6,178,26,2,18537.671700978448,17331.17314773828,17665.500068233767,15279.309335001502,2442.992613831525
2022-06-27 04:00:00,19202.843326484715,4,0,6,178,26,2,18726.6545761612,17736.36696414884,19753.65996025463,15340.412516765495,2524.1122191003333
2022-06-27 05:00:00,18851.96489278765,5,0,6,178,26,2,19202.843326484715,17902.055519279376,19285.61799342815,15379.992073995008,2573.0008330730343
2022-06-27 06:00:00,19616.9240128948,6,0,6,178,26,2,18851.96489278765,17214.559271437043,19929.792436171778,15480.090604889081,2691.477272335949
2022-06-27 07:00:00,19915.499187075675,7,0,6,178,26,2,19616.9240128948,18575.563946722377,19437.67822089657,15535.9212399038,2771.196826032649
2022-06-27 08:00:00,18680.045135303306,8,0,6,178,26,2,19915.499187075675,17292.647391450784,19667.85397936605,15593.729479230991,2823.4149673861543
2022-06-27 09:00:00,19333.56825418312,9,0,6,178,26,2,18680.045135303306,17373.561971751154,18427.63936128324,15675.396407665656,2904.3219702920883
2022-06-27 10:00:00,17954.146987927437,10,0,6,178,26,2,19333.56825418312,15718.482846714372,17450.689787411095,15768.5490802162,2941.38070315053
2022-06-27 11:00:00,16832.57237953829,11,0,6,178,26,2,17954.146987927437,15186.727303053673,17986.709278943094,15837.125958403058,2946.407777673634
2022-06-27 12:00:00,16998.81603846012,12,0,6,178,26,2,16832.57237953829,15717.543699611118,16443.25967705893,15890.512305855098,2955.7398374874942
2022-06-27 13:00:00,15580.145746823302,13,0,6,178,26,2,16998.81603846012,14049.891720213516,15834.322101504542,15954.272890297174,2930.7071936912994
2022-06-27 14:00:00,15379.757443743054,14,0,6,178,26,2,15580.145746823302,14226.637738021273,15617.375957022397,16002.31954470225,2910.535348212721
2022-06-27 15:00:00,14232.80034031109,15,0,6,178,26,2,15379.757443743054,12839.5643269111,13862.702035393142,16060.371045260581,2858.1330673782018
2022-06-27 16:00:00,13872.010716881732,16,0,6,178,26,2,14232.80034031109,11480.974902167754,14199.669237466313,16159.99753754033,2730.3854473049037
2022-06-27 17:00:00,13849.00262329994,17,0,6,178,26,2,13872.010716881732,12548.256320998655,13307.27514290135,16214.195300136218,2667.7676160834394
2022-06-27 18:00:00,13645.448528795003,18,0,6,178,26,2,13849.00262329994,11705.053841122197,13433.915322177814,16295.04507878925,2552.0652849222406
2022-06-27 19:00:00,12604.456630906925,19,0,6,178,26,2,13645.448528795003,12451.566927891317,13638.36200382494,16301.41548308157,2542.226008934868
2022-06-27 20:00:00,13341.301918599487,20,0,6,178,26,2,12604.456630906925,12414.529222416724,13151.812857923216,16340.031012089183,2487.0586831153355
2022-06-27 21:00:00,14843.384648835765,21,0,6,178,26,2,13341.301918599487,12107.120542468921,13989.26113503014,16454.042016521136,2343.1310863386234
2022-06-27 22:00:00,14933.931705549225,22,0,6,178,26,2,14843.384648835765,13582.147382685283,15675.536446206568,16510.366363307134,2286.661453044544
2022-06-27 23:00:00,15461.677213306724,23,0,6,178,26,2,14933.931705549225,15321.654435768834,16166.638458984833,16516.200645704546,2283.6733354833473
2022-06-28 00:00:00,15820.712992371264,0,1,6,179,26,2,15461.677213306724,16746.49322925723,16468.68021133638,16477.62646916763,2287.4299890940165
2022-06-28 01:00:00,16736.588974669638,1,1,6,179,26,2,15820.712992371264,17247.69825880483,17398.01886456401,16456.33024899533,2282.322361175189
2022-06-28 02:00:00,16989.100680019026,2,1,6,179,26,2,16736.588974669638,18537.671700978448,17852.87874718177,16391.806456455353,2242.464053364226
2022-06-28 03:00:00,18570.679984208877,3,1,6,179,26,2,16989.100680019026,18726.6545761612,19299.612036473634,16385.30751512401,2235.618736868233
2022-06-28 04:00:00,18798.857421062792,4,1,6,179,26,2,18570.679984208877,19202.843326484715,18997.899922456236,16368.474769064758,2214.9071140661044
2022-06-28 05:00:00,18914.483533374547,5,1,6,179,26,2,18798.857421062792,18851.96489278765,19513.69852493463,16371.079712422548,2217.989548201648
2022-06-28 06:00:00,19465.938287416022,6,1,6,179,26,2,18914.483533374547,19616.9240128948,20073.015072071034,16364.788640527599,2208.576958140581
2022-06-28 07:00:00,19579.762794293572,7,1,6,179,26,2,19465.938287416022,19915.499187075675,19009.09173644425,16350.799624161678,2186.057568584425
2022-06-28 08:00:00,20144.675177458288,8,1,6,179,26,2,19579.762794293572,18680.045135303306,19877.470803601762,16411.825875918134,2272.6370731496495
2022-06-28 09:00:00,17865.378633778037,9,1,6,179,26,2,20144.675177458288,19333.56825418312,17856.089638687954,16350.651308401257,2209.452463686893
2022-06-28 10:00:00,18579.69052165026,10,1,6,179,26,2,17865.378633778037,17954.146987927437,18814.8210655564,16376.715622306374,2232.75767694139
2022-06-28 11:00:00,17763.0079158151,11,1,6,179,26,2,18579.69052165026,16832.57237953829,17090.119343331575,16415.483769651244,2249.0354172844764
2022-06-28 12:00:00,16110.45363031165,12,1,6,179,26,2,17763.0079158151,16998.81603846012,16378.65062608736,16378.468669311724,2246.3261902105573
2022-06-28 13:00:00,15825.160841985453,13,1,6,179,26,2,16110.45363031165,15580.145746823302,14778.537779100967,16388.677631610142,2243.0947161410363
2022-06-28 14:00:00,14771.183375331193,14,1,6,179,26,2,15825.160841985453,15379.757443743054,14772.602641311154,16363.32037875965,2258.38376013943
2022-06-28 15:00:00,14471.52394664973,15,1,6,179,26,2,14771.183375331193,14232.80034031109,13858.776390926918,16373.267195690425,2249.0987504343047
2022-06-28 16:00:00,14656.489295348958,16,1,6,179,26,2,14471.52394664973,13872.010716881732,13598.100615959947,16405.953803126562,2216.6331676147033
2022-06-28 17:00:00,13905.02563744845,17,1,6,179,26,2,14656.489295348958,13849.00262329994,13533.567038238356,16408.288095382748,2213.851173019914
2022-06-28 18:00:00,13754.30418661672,18,1,6,179,26,2,13905.02563744845,13645.448528795003,13978.895807236453,16412.823747791987,2208.048575398427
2022-06-28 19:00:00,13387.067861155474,19,1,6,179,26,2,13754.30418661672,12604.456630906925,13706.024196833108,16445.432549052344,2154.4899964937786
2022-06-28 20:00:00,13159.895456184517,20,1,6,179,26,2,13387.067861155474,13341.301918599487,14055.762115347241,16437.87394645172,2166.1404283550505
2022-06-28 21:00:00,14274.445551170154,21,1,6,179,26,2,13159.895456184517,14843.384648835765,13830.919962017577,16414.168150715654,2187.3581377146515
2022-06-28 22:00:00,15603.304077431956,22,1,6,179,26,2,14274.445551170154,14933.931705549225,14559.622955198633,16442.058666210767,2171.876075330538
2022-06-28 23:00:00,14959.958936397612,23,1,6,179,26,2,15603.304077431956,15461.677213306724,16622.905373868092,16421.153738006222,2184.102981954509
2022-06-29 00:00:00,15972.455315911653,0,2,6,180,26,2,14959.958936397612,15820.712992371264,16132.399482618377,16427.476334820403,2182.508289764021
2022-06-29 01:00:00,17339.591003424597,1,2,6,180,26,2,15972.455315911653,16736.588974669638,18104.56126133621,16452.60141935186,2189.680620647111
2022-06-29 02:00:00,17507.67260757637,2,2,6,180,26,2,17339.591003424597,16989.100680019026,17878.469400559567,16474.208583000083,2197.748521408117
2022-06-29 03:00:00,18225.058620002037,3,2,6,180,26,2,17507.67260757637,18570.679984208877,18622.464311631396,16459.807692824797,2184.5064432892436
2022-06-29 04:00:00,18886.27692048923,4,2,6,180,26,2,18225.058620002037,18798.857421062792,19633.25879146828,16463.450171967565,2188.645144491966
2022-06-29 05:00:00,18714.96877677213,5,2,6,180,26,2,18886.27692048923,18914.483533374547,20033.72368983653,16455.137057109132,2179.289542943968
2022-06-29 06:00:00,19012.939076891817,6,2,6,180,26,2,18714.96877677213,19465.938287416022,19444.593719860455,16436.26209000396,2153.892772697871
2022-06-29 07:00:00,19749.49143726086,7,2,6,180,26,2,19012.939076891817,19579.762794293572,19203.655952106434,16443.33411679426,2164.9132471682756
2022-06-29 08:00:00,18444.391320237835,8,2,6,180,26,2,19749.49143726086,20144.675177458288,19070.11598709221,16372.488956076742,2063.9913091697827
2022-06-29 09:00:00,17822.384276312227,9,2,6,180,26,2,18444.391320237835,17865.378633778037,18790.299107675703,16370.697524515665,2062.657453151551
2022-06-29 10:00:00,17684.98751023305,10,2,6,180,26,2,17822.384276312227,18579.69052165026,18445.651843434876,16333.418232373282,2028.804926639257
2022-06-29 11:00:00,17642.434886562485,11,2,6,180,26,2,17684.98751023305,17763.0079158151,17278.572064804637,16328.394356154422,2025.25713978925
2022-06-29 12:00:00,16401.539096001554,12,2,6,180,26,2,17642.434886562485,16110.45363031165,16809.44314901158,16340.522917224836,2024.7667674304555
2022-06-29 13:00:00,15491.252325634629,13,2,6,180,26,2,16401.539096001554,15825.160841985453,16542.722730827907,16326.610062376885,2029.603382605365
2022-06-29 14:00:00,15022.179398757804,14,2,6,180,26,2,15491.252325634629,14771.183375331193,15190.654806132392,16337.068230019659,2021.8720307915826
2022-06-29 15:00:00,13505.825940010533,15,2,6,180,26,2,15022.179398757804,14471.52394664973,14534.506084442748,16296.830813076362,2069.6570808461775
2022-06-29 16:00:00,14149.2766155342,16,2,6,180,26,2,13505.825940010533,14656.489295348958,13142.46837610165,16275.696951417412,2089.6286264270507
2022-06-29 17:00:00,13793.940036834618,17,2,6,180,26,2,14149.2766155342,13905.02563744845,12286.857452718263,16271.068384725171,2095.2235540568004
2022-06-29 18:00:00,13295.34576295214,18,2,6,180,26,2,13793.940036834618,13754.30418661672,13694.187864615084,16251.945117072479,2121.12732908076
2022-06-29 19:00:00,14105.184777031003,19,2,6,180,26,2,13295.34576295214,13387.067861155474,13554.810405492359,16281.866655233958,2083.691722435752
2022-06-29 20:00:00,13338.175739170165,20,2,6,180,26,2,14105.184777031003,13159.895456184517,13644.532451189312,16289.295000358361,2072.365012958978
2022-06-29 21:00:00,14942.634153067142,21,2,6,180,26,2,13338.175739170165,14274.445551170154,14500.44475853353,16317.136192104068,2048.4702579505542
2022-06-29 22:00:00,15077.246832797624,22,2,6,180,26,2,14942.634153067142,15603.304077431956,14969.798135401545,16295.217140244304,2059.2267207001023
2022-06-29 23:00:00,15555.266569753348,23,2,6,180,26,2,15077.246832797624,14959.958936397612,16287.432990009385,16320.021624967458,2045.986355976595
2022-06-30 00:00:00,16490.063182315844,0,3,6,181,26,2,15555.266569753348,15972.455315911653,16543.05543412949,16341.588619400967,2044.8911146672474
2022-06-30 01:00:00,17222.82475240209,1,3,6,181,26,2,16490.063182315844,17339.591003424597,16902.99549277248,16336.723358941696,2042.5509699861586
2022-06-30 02:00:00,18610.14144820886,2,3,6,181,26,2,17222.82475240209,17507.67260757637,18495.083119479645,16382.659560634718,2082.045369023994
2022-06-30 03:00:00,18082.980779824138,3,3,6,181,26,2,18610.14144820886,18225.058620002037,18512.754806086545,16376.739650627305,2076.774401052583
2022-06-30 04:00:00,18716.816591780018,4,3,6,181,26,2,18082.980779824138,18886.27692048923,19361.34455318947,16369.678803597753,2068.141365155829
2022-06-30 05:00:00,19915.928924903445,5,3,6,181,26,2,18716.816591780018,18714.96877677213,19159.072125770803,16419.718809769893,2140.613575747789
2022-06-30 06:00:00,19202.23253240807,6,3,6,181,26,2,19915.928924903445,19012.939076891817,19175.08655725128,16427.60603708307,2150.9078701783346
2022-06-30 07:00:00,19848.044017533,7,3,6,181,26,2,19202.23253240807,19749.49143726086,19439.86159396005,16431.712394594408,2157.6091437146965
2022-06-30 08:00:00,19947.794202857673,8,3,6,181,26,2,19848.044017533,18444.391320237835,19104.490533125158,16494.354181370236,2238.877387304405
2022-06-30 09:00:00,18420.422830088828,9,3,6,181,26,2,19947.794202857673,17822.384276312227,18861.23386124306,16519.27245444426,2257.5508987696726
2022-06-30 10:00:00,18340.681163287652,10,3,6,181,26,2,18420.422830088828,17684.98751023305,17865.67712334513,16546.593023321537,2276.162422206268
2022-06-30 11:00:00,16699.610994637635,11,3,6,181,26,2,18340.681163287652,17642.434886562485,16358.277243422364,16507.308694491334,2264.5333569459876
2022-06-30 12:00:00,16877.366649033906,12,3,6,181,26,2,16699.610994637635,16401.539096001554,16283.613058205805,16527.13484253435,2265.649751538136
2022-06-30 13:00:00,15823.25485768582,13,3,6,181,26,2,16877.366649033906,15491.252325634629,16120.452098264344,16540.968281369816,2260.056598275154
2022-06-30 14:00:00,15236.519141080107,14,3,6,181,26,2,15823.25485768582,15022.179398757804,14851.311960378447,16549.899103966578,2254.2099521234472
2022-06-30 15:00:00,14055.893620422661,15,3,6,181,26,2,15236.519141080107,13505.825940010533,14255.487955183085,16572.818590650415,2224.514723292706
2022-06-30 16:00:00,13071.382080863097,16,3,6,181,26,2,14055.893620422661,14149.2766155342,14395.112041599652,16527.906318372454,2285.614783430713
2022-06-30 17:00:00,13853.848553507547,17,3,6,181,26,2,13071.382080863097,13793.940036834618,13246.235907503333,16530.402506567156,2282.5297496777175
2022-06-30 18:00:00,12468.298423760272,18,3,6,181,26,2,13853.848553507547,13295.34576295214,12728.59839087855,16495.9422007675,2339.037933765818
2022-06-30 19:00:00,13443.547275011528,19,3,6,181,26,2,12468.298423760272,14105.184777031003,13521.906961370049,16468.373971516685,2372.106182350893
2022-06-30 20:00:00,14372.514721856669,20,3,6,181,26,2,13443.547275011528,13338.175739170165,13659.836813022315,16511.471429128625,2321.62167524384
2022-06-30 21:00:00,14474.628524376876,21,3,6,181,26,2,14372.514721856669,14942.634153067142,13895.556496563731,16491.97119459986,2337.2845454620633
2022-06-30 22:00:00,15974.171322394905,22,3,6,181,26,2,14474.628524376876,15077.246832797624,14912.310772050652,16529.343048333085,2320.792874498484
2022-06-30 23:00:00,16236.097440983322,23,3,6,181,26,2,15974.171322394905,15555.266569753348,15969.295688315828,16557.711001301,2312.5149517486198
2022-07-01 00:00:00,15173.050805837212,0,4,7,182,26,3,16236.097440983322,16490.063182315844,16495.35571921609,16502.83548561439,2329.7519941118217
2022-07-01 01:00:00,16290.113825233282,1,4,7,182,26,3,15173.050805837212,17222.82475240209,17429.94767165068,16463.97253031569,2324.994045817533
2022-07-01 02:00:00,16976.31464872778,2,4,7,182,26,3,16290.113825233282,18610.14144820886,18906.703849257712,16395.896413670645,2282.9611495617305
2022-07-01 03:00:00,16830.23196188658,3,4,7,182,26,3,16976.31464872778,18082.980779824138,18449.880912780864,16343.698546256579,2256.882901670502
2022-07-01 04:00:00,17627.87675311114,4,4,7,182,26,3,16830.23196188658,18716.816591780018,19237.25052867565,16298.32605297871,2217.7053007858312
2022-07-01 05:00:00,18117.39702537727,5,4,7,182,26,3,17627.87675311114,19915.928924903445,19143.170797567636,16223.387223831785,2118.3071093087387
2022-07-01 06:00:00,17481.88974857203,6,4,7,182,26,3,18117.39702537727,19202.23253240807,19076.820140056512,16151.706274505283,2040.8136553349893
2022-07-01 07:00:00,18421.524212993023,7,4,7,182,26,3,17481.88974857203,19848.044017533,19105.323652158317,16092.267949316118,1947.0997323640383
2022-07-01 08:00:00,17973.540289026798,8,4,7,182,26,3,18421.524212993023,19947.794202857673,18858.69692559247,16010.007369573164,1814.3059412163616
2022-07-01 09:00:00,16784.873392903857,9,4,7,182,26,3,17973.540289026798,18420.422830088828,18801.058242333205,15941.859476357124,1749.3861597352268
2022-07-01 10:00:00,17202.106432638666,10,4,7,182,26,3,16784.873392903857,18340.681163287652,19174.537893350378,15894.418862580083,1696.1331565108821
2022-07-01 11:00:00,16634.393507653043,11,4,7,182,26,3,17202.106432638666,16699.610994637635,16918.435417169643,15891.701467289058,1694.8388102180347
2022-07-01 12:00:00,15613.517239432444,12,4,7,182,26,3,16634.393507653043,16877.366649033906,16291.687347192268,15839.04107522233,1682.4710532943773
2022-07-01 13:00:00,14561.508777087953,13,4,7,182,26,3,15613.517239432444,15823.25485768582,15691.981358136813,15786.468321864086,1702.5787288392648
2022-07-01 14:00:00,14295.721075875928,14,4,7,182,26,3,14561.508777087953,15236.519141080107,15197.899424354873,15747.268402480579,1726.4541896146081
2022-07-01 15:00:00,13718.789836678705,15,4,7,182,26,3,14295.721075875928,14055.893620422661,14510.455062417752,15733.222411491248,1742.113350092194
2022-07-01 16:00:00,13055.625573506528,16,4,7,182,26,3,13718.789836678705,13071.382080863097,14543.971685620741,15732.56589035139,1743.1627403090988
2022-07-01 17:00:00,12189.916395915414,17,4,7,182,26,3,13055.625573506528,13853.848553507547,12389.02648586519,15663.235383785051,1850.8940395638158
2022-07-01 18:00:00,12638.30038275559,18,4,7,182,26,3,12189.916395915414,12468.298423760272,12306.535064902164,15670.31879874319,1838.418584810199
2022-07-01 19:00:00,13199.962846545535,19,4,7,182,26,3,12638.30038275559,13443.547275011528,13354.28343512772,15660.169447557106,1851.8695773658792
2022-07-01 20:00:00,12603.609259340818,20,4,7,182,26,3,13199.962846545535,14372.514721856669,14450.573882418537,15586.465053285612,1938.5203995979125
2022-07-01 21:00:00,14427.649326006573,21,4,7,182,26,3,12603.609259340818,14474.628524376876,13595.85564063756,15584.50758668685,1939.715266808603
2022-07-01 22:00:00,13737.184533007307,22,4,7,182,26,3,14427.649326006573,15974.171322394905,13496.183830153119,15491.2998037957,1973.6266808506991
2022-07-01 23:00:00,14739.746371362504,23,4,7,182,26,3,13737.184533007307,16236.097440983322,16009.13256780204,15428.951842561497,1972.7101963980165
2022-07-02 00:00:00,13663.757201996832,0,5,7,183,26,3,14739.746371362504,15173.050805837212,15121.828611851357,15366.06460906815,2005.0152164182282
2022-07-02 01:00:00,14888.092553267694,1,5,7,183,26,3,13663.757201996832,16290.113825233282,15231.352931907848,15307.647056069583,1997.331546968395
2022-07-02 02:00:00,14628.889153682363,2,5,7,183,26,3,14888.092553267694,16976.31464872778,16007.230199639534,15209.83766044269,1969.344699906698
2022-07-02 03:00:00,15848.299444151284,3,5,7,183,26,3,14628.889153682363,16830.23196188658,16636.448483742308,15168.923805537053,1944.2569575962225
2022-07-02 04:00:00,16052.015611179033,4,5,7,183,26,3,15848.299444151284,17627.87675311114,17653.343870090288,15103.262924623215,1883.2561626162906
2022-07-02 05:00:00,16965.44665281335,5,5,7,183,26,3,16052.015611179033,18117.39702537727,17584.6198407757,15055.264992433053,1816.5958300824768
2022-07-02 06:00:00,17497.223687754453,6,5,7,183,26,3,16965.44665281335,17481.88974857203,18247.03195948776,15055.903906565654,1817.4888815228219
2022-07-02 07:00:00,17220.78057242448,7,5,7,183,26,3,17497.223687754453,18421.524212993023,16470.46414741501,15005.872921541964,1735.4905425669388
2022-07-02 08:00:00,15412.24653092387,8,5,7,183,26,3,17220.78057242448,17973.540289026798,17169.650278789417,14899.152348287675,1619.9715228983018
2022-07-02 09:00:00,17142.355170023584,9,5,7,183,26,3,15412.24653092387,16784.873392903857,16558.29336310412,14914.047422334332,1639.5886046681817
2022-07-02 10:00:00,15647.639970310434,10,5,7,183,26,3,17142.355170023584,17202.106432638666,16371.829660813753,14849.27798640399,1574.691554403198
2022-07-02 11:00:00,14388.207565061062,11,5,7,183,26,3,15647.639970310434,16634.393507653043,15507.433256062493,14755.686905462653,1530.1002502474973
2022-07-02 12:00:00,14078.56395949547,12,5,7,183,26,3,14388.207565061062,15613.517239432444,15398.921889947884,14691.730518798615,1524.7552673214643
2022-07-02 13:00:00,13311.637775943784,13,5,7,183,26,3,14078.56395949547,14561.508777087953,13293.874478862408,14639.652560417608,1550.5232767072325
2022-07-02 14:00:00,12166.575641524218,14,5,7,183,26,3,13311.637775943784,14295.721075875928,13522.745738165377,14550.938167319619,1629.9339898974454
2022-07-02 15:00:00,11977.637990111398,15,5,7,183,26,3,12166.575641524218,13718.789836678705,13157.847868046212,14478.390173712649,1705.5769971979325
2022-07-02 16:00:00,11098.18764483653,16,5,7,183,26,3,11977.637990111398,13055.625573506528,13330.24750692766,14396.830260018067,1819.5639480933203
2022-07-02 17:00:00,10900.041524787785,17,5,7,183,26,3,11098.18764483653,12189.916395915414,11861.339535586058,14343.085473721083,1904.6446286539488
2022-07-02 18:00:00,10656.860432122457,18,5,7,183,26,3,10900.041524787785,12638.30038275559,12162.229302176258,14260.525475778033,2021.1362698101625
2022-07-02 19:00:00,10385.886876262968,19,5,7,183,26,3,10656.860432122457,13199.962846545535,11200.291124851612,14143.272310349594,2162.053007407584
